IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
WOR52_10021215,WOR1_52_54_19671,#N/A,39.0244,6888,WOR52_100212159,WOR52_10021215.31,6223,6888,665,2510093290,2510065009,30.6,"Archaea;Crenarchaeota;Thermoprotei;Acidilobales;Caldisphaeraceae;Caldisphaera;lagunensis;Caldisphaera lagunensis IC-154, DSM 15908",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,25.74,pfam00155,KO:K00812,30.6,EC:2.6.1.1
WOR52_10002454,17839,#N/A,48.1815,5004,WOR52_100024542,WOR52_10002454.5,911,2164,1253,639774437,639633064,49.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermofilaceae;Thermofilum;pendens;Thermofilum pendens Hrk 5,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.01,pfam00155,KO:K00812,49.2,EC:2.6.1.1
WOR52_10027234,WOR1_52_54_25996,#N/A,49.7473,15436,WOR52_1002723418,WOR52_10027234.58,13696,14361,665,641274788,641228483,40.5,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;maquilingensis;Caldivirga maquilingensis IC-167,Aminotransferase class-III,pfam00202,COG0001,35.48,pfam04818,KO:K01845,40.5,EC:5.4.3.8
WOR52_10016384,WOR1_52_54_14567,#N/A,40.7455,12421,WOR52_1001638418,WOR52_10016384.54,10841,12136,1295,641274788,641228483,45.1,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;maquilingensis;Caldivirga maquilingensis IC-167,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,44.24,pfam00202,KO:K01845,45.1,EC:5.4.3.8
WOR52_10042950,WOR1_52_54_93967,#N/A,50.3558,5902,WOR52_100429501,WOR52_10042950.1,2,511,509,638171056,638154513,58.5,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;aerophilum;Pyrobaculum aerophilum IM2,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.82,pfam00202,KO:K00823,58.5,EC:2.6.1.19
WOR52_10006982,WOR1_52_54_4492,#N/A,35.2274,14202,WOR52_100069821,WOR52_10006982.1,2,223,221,640124933,640069326,54.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;calidifontis;Pyrobaculum calidifontis JCM 11548,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,37.84,pfam01558,KO:K00180,54.2,EC:1.2.7.8
WOR52_10008990,WOR1_52_54_6662,#N/A,46.2926,18571,WOR52_1000899014,WOR52_10008990.43,10742,12121,1379,639785092,639633053,42.7,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;islandicum;Pyrobaculum islandicum DSM 4184,Peptidase propeptide and YPEB domain,pfam03413,COG4742,26.03,pfam12840,,,
WOR52_10041181,WOR1_52_54_65302,#N/A,49.9709,5157,WOR52_100411816,WOR52_10041181.19,3562,4365,803,2512378246,2512047039,33.5,"Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Pyrobaculum;oguniense;Pyrobaculum oguniense TE7, DSM 13380",Peptidase S24-like,pfam00717,,,pfam00717,,,
WOR52_10040949,WOR1_52_54_62663,#N/A,53.4875,5233,WOR52_100409496,WOR52_10040949.19,2217,3200,983,641668184,641522657,35.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Thermoproteus;neutrophilus;Thermoproteus neutrophilus V24Sta,Peptidase S24-like,pfam00717,COG0681,16.35,pfam01148,,,
WOR52_10008922,WOR1_52_54_6589,#N/A,41.3908,18852,WOR52_1000892226,WOR52_10008922.60,15090,15953,863,648202742,648028062,55.8,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,Aminotransferase class-III,pfam00202,COG0001,51.31,pfam00202,KO:K01845,55.8,EC:5.4.3.8
WOR52_10006662,WOR1_52_54_4144,#N/A,35.2805,14739,WOR52_100066629,WOR52_10006662.30,7997,9826,1829,648202119,648028062,48.9,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,45.59,pfam00310,KO:K00820,48.9,EC:2.6.1.16
WOR52_10023615,WOR1_52_54_22186,#N/A,37.9962,7356,WOR52_100236152,WOR52_10023615.5,508,2331,1823,648202119,648028062,52.2,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,47.62,pfam14772,KO:K00820,52.2,EC:2.6.1.16
WOR52_10023495,WOR1_52_54_22061,#N/A,45.6628,6767,WOR52_100234954,WOR52_10023495.12,1149,2051,902,648201233,648028062,45.5,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,Methionine aminopeptidase,COG0024,COG0024,37.75,pfam00557,KO:K01265,45.5,EC:3.4.11.18
WOR52_10034859,WOR1_52_54_33971,#N/A,37.5439,5130,WOR52_100348598,WOR52_10034859.22,4434,5129,695,648202742,648028062,55.4,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;distributa;Vulcanisaeta distributa DSM 14429,Aminotransferase class-III,pfam00202,COG0001,44.78,pfam00202,KO:K01845,55.4,EC:5.4.3.8
WOR52_10013608,WOR1_52_54_11615,#N/A,43.8525,11769,WOR52_100136083,WOR52_10013608.9,953,1591,638,2511636645,2511231096,50,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Vulcanisaeta;unclassified Vulcanisaeta;Vulcanisaeta moutnovskia 768-28,Methionine aminopeptidase,COG0024,COG0024,38.18,pfam00557,KO:K01265,50,EC:3.4.11.18
WOR52_10003701,WOR1_52_54_846,43,35.5793,43649,WOR52_1000370131,WOR52_10003701.112,37581,38867,1286,638158386,638154502,44.5,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,35.23,pfam00202,KO:K00818,44.5,EC:2.6.1.11
WOR52_10024517,WOR1_52_54_23140,#N/A,52.5357,6310,WOR52_100245174,WOR52_10024517.12,5315,6310,995,638158682,638154502,55.7,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304","Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,37.06,pfam00205,KO:K01652,55.7,EC:2.2.1.6
WOR52_10003226,WOR1_52_54_274,#N/A,35.5059,46229,WOR52_1000322641,WOR52_10003226.123,40282,42207,1925,638158050,638154502,41,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304","Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,43.4,pfam12838,KO:K00179,41,EC:1.2.7.8
WOR52_10006765,WOR1_52_54_4257,#N/A,43.9003,17255,WOR52_100067651,WOR52_10006765.1,1,1191,1190,638158386,638154502,68.3,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,41.84,pfam00202,KO:K00818,68.3,EC:2.6.1.11
WOR52_10008529,WOR1_52_54_6163,#N/A,30.2077,12232,WOR52_100085295,WOR52_10008529.16,4235,5542,1307,638158386,638154502,44,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,33.51,pfam00202,KO:K00818,44,EC:2.6.1.11
WOR52_10025706,WOR1_52_54_24391,#N/A,35.5839,11123,WOR52_100257067,WOR52_10025706.20,2897,3160,263,638158411,638154502,44.8,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",,,COG0024,44.83,,KO:K01265,44.8,EC:3.4.11.18
WOR52_10014854,WOR1_52_54_12942,#N/A,45.0481,8522,WOR52_100148542,WOR52_10014854.5,1384,2667,1283,638158386,638154502,64.6,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,41.05,pfam00202,KO:K00818,64.6,EC:2.6.1.11
WOR52_10021950,WOR1_52_54_20445,#N/A,29.8415,6749,WOR52_100219502,WOR52_10021950.5,766,2073,1307,638158386,638154502,44.2,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,34.77,pfam00202,KO:K00818,44.2,EC:2.6.1.11
WOR52_10002886,19359,#N/A,46.1867,5848,WOR52_100028866,WOR52_10002886.15,2995,3474,479,638158609,638154502,48,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;fulgidus;Archaeoglobus fulgidus VC-16, DSM 4304","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,33.12,pfam01558,KO:K00180,48,EC:1.2.7.8
WOR52_10041514,WOR1_52_54_69099,#N/A,50.171,5555,WOR52_100415141,WOR52_10041514.1,3,353,350,646509710,646311906,39.3,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;profundus;Archaeoglobus profundus Av18, DSM 5631","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,28.95,pfam01558,KO:K00180,39.3,EC:1.2.7.8
WOR52_10022674,WOR1_52_54_21197,#N/A,30.7971,6624,WOR52_100226743,WOR52_10022674.9,3965,4618,653,2504145742,2504136002,35,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;veneficus;Archaeoglobus veneficus SNP6, DSM 11195","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,23.11,pfam01558,KO:K00180,35,EC:1.2.7.8
WOR52_10033606,WOR1_52_54_32660,#N/A,36.2769,5243,WOR52_100336064,WOR52_10033606.13,3332,4498,1166,2504145657,2504136002,46.1,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobus;veneficus;Archaeoglobus veneficus SNP6, DSM 11195",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.37,pfam00155,KO:K00812,46.1,EC:2.6.1.1
WOR52_10008370,WOR1_52_54_5987,#N/A,47.5928,13813,WOR52_100083705,WOR52_10008370.11,2297,4081,1784,646613487,646564534,50,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Ferroglobus;placidus;Ferroglobus placidus AEDII12DO, DSM 10642","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,47.76,pfam00310,KO:K00820,50,EC:2.6.1.16
WOR52_10015389,WOR1_52_54_13506,#N/A,52.0398,8334,WOR52_100153891,WOR52_10015389.1,3,1595,1592,646613487,646564534,58.9,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Ferroglobus;placidus;Ferroglobus placidus AEDII12DO, DSM 10642","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,49.91,pfam13522,KO:K00820,58.9,EC:2.6.1.16
WOR52_10039764,WOR1_52_54_52510,#N/A,35.0417,6712,WOR52_1003976410,WOR52_10039764.33,6252,6710,458,646613552,646564534,30.3,"Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Ferroglobus;placidus;Ferroglobus placidus AEDII12DO, DSM 10642",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,27.95,pfam00155,KO:K00812,30.3,EC:2.6.1.1
WOR52_10003531,WOR1_52_54_640,54-3,42.791,48356,WOR52_1000353143,WOR52_10003531.126,47241,48356,1115,2517014335,2516653072,40.1,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haladaptatus;paucihalophilus;Haladaptatus paucihalophilus DX253, DSM 18195","Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,37.89,pfam00310,KO:K00820,39.6,EC:2.6.1.16
WOR52_10006992,WOR1_52_54_4502,#N/A,52.526,14509,WOR52_1000699211,WOR52_10006992.36,10796,12163,1367,2517011067,2516653072,49.7,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haladaptatus;paucihalophilus;Haladaptatus paucihalophilus DX253, DSM 18195",4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,36.15,pfam00202,KO:K00823,49.9,EC:2.6.1.19
WOR52_10000545,15906,#N/A,52.3623,43052,WOR52_100005456,WOR52_10000545.15,5755,7116,1361,2508573136,2508501016,48.7,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula;californiae;Haloarcula californiae BJGN-2, ATCC 33799",4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,35.5,pfam00202,KO:K00823,48.7,EC:2.6.1.19
WOR52_10031896,WOR1_52_54_30871,#N/A,50.3744,5876,WOR52_100318969,WOR52_10031896.25,5623,5874,251,2508582167,2508501018,47.5,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloarcula;vallismortis;Haloarcula vallismortis J.F. 54, ATCC 29715",4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,41.11,pfam00202,KO:K00823,46.2,EC:2.6.1.19
WOR52_10003713,WOR1_52_54_858,74-2,35.2595,28849,WOR52_1000371311,WOR52_10003713.37,10257,10886,629,2508587436,2508501019,31.9,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloferax;volcanii;Haloferax mediterranei R-4, ATCC 33500",Peptidase S24-like,pfam00717,COG2932,23.16,pfam00717,KO:K13280,31.9,EC:3.4.-
WOR52_10003871,WOR1_52_54_1048,#N/A,42.638,26725,WOR52_1000387120,WOR52_10003871.66,14971,15669,698,2508587436,2508501019,29.6,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloferax;volcanii;Haloferax mediterranei R-4, ATCC 33500",Peptidase S24-like,pfam00717,,,pfam03672,,,
WOR52_10003915,WOR1_52_54_1100,#N/A,40.9532,26291,WOR52_1000391518,WOR52_10003915.62,20577,21329,752,2508587436,2508501019,25.6,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloferax;volcanii;Haloferax mediterranei R-4, ATCC 33500",Peptidase S24-like,pfam00717,,,pfam00335,,,
WOR52_10040291,WOR1_52_54_56603,#N/A,43.1812,7494,WOR52_100402916,WOR52_10040291.14,3742,4392,650,2508587436,2508501019,30.3,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloferax;volcanii;Haloferax mediterranei R-4, ATCC 33500",Peptidase S24-like,pfam00717,COG0681,21.37,pfam12911,KO:K13280,30.3,EC:3.4.-
WOR52_10018180,WOR1_52_54_16466,#N/A,35.8278,7550,WOR52_100181808,WOR52_10018180.21,2937,3413,476,2517413911,2517287030,31.8,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloplanus;natans;Haloplanus natans RE 101, DSM 17983",Peptidase S24-like,pfam00717,COG2932,18.48,pfam04059,KO:K13280,30.7,EC:3.4.-
WOR52_10003954,WOR1_52_54_1145,71,30.9318,25886,WOR52_1000395420,WOR52_10003954.68,17781,18608,827,2512897411,2512875006,44.4,Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Haloquadratum;walsbyi;Haloquadratum walsbyi J07HQW2 (version 2),Peptidase propeptide and YPEB domain,pfam03413,,,pfam03413,,,
WOR52_10023697,WOR1_52_54_22274,#N/A,45.7134,6672,WOR52_100236974,WOR52_10023697.11,2235,2753,518,644972373,644736373,38.8,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halorhabdus;utahensis;Halorhabdus utahensis AX-2, DSM 12940",Peptidase S24-like,pfam00717,COG0681,22.12,pfam10965,KO:K13280,38.8,EC:3.4.-
WOR52_10040690,WOR1_52_54_60132,#N/A,48.5371,5571,WOR52_100406903,WOR52_10040690.8,2097,2627,530,644972373,644736373,39.8,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halorhabdus;utahensis;Halorhabdus utahensis AX-2, DSM 12940",Peptidase S24-like,pfam00717,COG0681,21.77,pfam05669,KO:K13280,39.8,EC:3.4.-
WOR52_10004568,WOR1_52_54_1829,#N/A,45.5801,21143,WOR52_1000456821,WOR52_10004568.68,19821,21143,1322,646645558,646564555,41.3,Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Natrialba;magadii;Natrialba magadii ATCC 43099,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,42.6,pfam00202,KO:K01845,41.3,EC:5.4.3.8
WOR52_10030104,WOR1_52_54_28999,#N/A,44.3368,6710,WOR52_100301049,WOR52_10030104.26,6239,6709,470,2509883593,2509601048,42.7,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Natrinema;pellirubrum;Natrinema pellirubrum 157, JCM 10476",Ornithine/acetylornithine aminotransferase,COG4992,COG4992,40.37,pfam00202,KO:K00823,43.7,EC:2.6.1.19
WOR52_10003398,WOR1_52_54_481,#N/A,31.0026,85654,WOR52_1000339821,WOR52_10003398.76,31542,34451,2909,2510573896,2510461022,20,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Natronobacterium;gregoryi;Natronobacterium gregoryi SP2, DSM 3393",Peptidase family C25,pfam01364,,,pfam04122,,,
WOR52_10000695,16056,#N/A,30.3075,22308,WOR52_1000069533,WOR52_10000695.112,22003,22308,305,637722141,637000187,43.6,"Archaea;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Natronomonas;pharaonis;Natronomonas pharaonis Gabara, DSM 2160",,,COG0024,55.56,,KO:K01265,42.6,EC:3.4.11.18
WOR52_10026558,WOR1_52_54_25283,#N/A,54.0007,6024,WOR52_100265583,WOR52_10026558.8,1729,3003,1274,2507075078,2506783051,46.2,Archaea;Euryarchaeota;Halobacteria;Halobacteriales;unclassified Halobacteriales;halophilic archaeon;unclassified halophilic archaeon;halophilic archaeon True-ADL,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,35.71,pfam00202,KO:K00823,43.2,EC:2.6.1.19
WOR52_10020034,WOR1_52_54_18437,#N/A,35.2561,7125,WOR52_100200344,WOR52_10020034.13,2008,2712,704,2520801950,2519899733,31.7,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;formicicum;Methanobacterium formicicum DSM 3637,Peptidase family M50,pfam02163,,,pfam02163,,,
WOR52_10043625,WOR1_52_54_120633,#N/A,45.5747,5525,WOR52_100436257,WOR52_10043625.19,4338,4934,596,2520803608,2519899733,31.2,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;formicicum;Methanobacterium formicicum DSM 3637,Peptidase family M50,pfam02163,,,pfam02163,,,
WOR52_10003151,WOR1_52_54_185,#N/A,35.5418,52797,WOR52_1000315132,WOR52_10003151.107,29693,31003,1310,2520802562,2519899733,61,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;formicicum;Methanobacterium formicicum DSM 3637,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,27.11,pfam00202,KO:K01845,53.7,EC:5.4.3.8
WOR52_10003542,WOR1_52_54_655,#N/A,45.5647,32354,WOR52_1000354212,WOR52_10003542.35,10096,11406,1310,2520802562,2519899733,57.1,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;formicicum;Methanobacterium formicicum DSM 3637,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,30.28,pfam00202,KO:K00837,56.9,EC:5.4.3.8
WOR52_10016364,WOR1_52_54_14546,#N/A,43.9119,8032,WOR52_100163645,WOR52_10016364.16,3984,5294,1310,2520802562,2519899733,58.7,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;formicicum;Methanobacterium formicicum DSM 3637,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,29,pfam00202,KO:K01845,54.7,EC:5.4.3.8
WOR52_10035607,WOR1_52_54_34759,#N/A,33.827,5064,WOR52_100356075,WOR52_10035607.14,2055,3368,1313,2520802562,2519899733,61.5,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;formicicum;Methanobacterium formicicum DSM 3637,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,29.33,pfam00202,KO:K01845,56.5,EC:5.4.3.8
WOR52_10004028,WOR1_52_54_1228,#N/A,44.1518,25820,WOR52_1000402812,WOR52_10004028.33,11495,12022,527,650751476,650716052,31.1,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,Peptidase S24-like,pfam00717,COG2932,23.3,pfam10724,,,
WOR52_10005855,WOR1_52_54_3266,#N/A,44.6684,18756,WOR52_1000585516,WOR52_10005855.48,18041,18754,713,650750615,650716052,38.1,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,Peptidase family M50,pfam02163,,,pfam06166,,,
WOR52_10000592,15953,#N/A,50.2547,70857,WOR52_1000059223,WOR52_10000592.75,24205,24804,599,650750792,650716052,38.6,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,27.98,pfam01558,KO:K00180,38.6,EC:1.2.7.8
WOR52_10000696,16057,#N/A,39.9091,45546,WOR52_1000069611,WOR52_10000696.30,4718,5992,1274,650752242,650716052,56.2,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,57.04,pfam00202,KO:K01845,56.2,EC:5.4.3.8
WOR52_10006613,WOR1_52_54_4089,#N/A,53.1549,16435,WOR52_1000661311,WOR52_10006613.34,12452,13594,1142,650750840,650716052,38.9,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,45.01,pfam00155,KO:K00812,38.9,EC:2.6.1.1
WOR52_10008966,WOR1_52_54_6636,#N/A,44.6171,11843,WOR52_100089661,WOR52_10008966.1,141,1418,1277,650752242,650716052,58.4,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,56.94,pfam00202,KO:K01845,58.4,EC:5.4.3.8
WOR52_10009206,WOR1_52_54_6900,#N/A,44.9299,11627,WOR52_1000920610,WOR52_10009206.24,5442,6344,902,650750332,650716052,43.6,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,Methionine aminopeptidase,COG0024,COG0024,36.36,pfam00557,KO:K01265,43.6,EC:3.4.11.18
WOR52_10027238,WOR1_52_54_26000,#N/A,41.0278,5935,WOR52_100272386,WOR52_10027238.14,2204,3106,902,650750332,650716052,43.1,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. AL-21,Methionine aminopeptidase,COG0024,COG0024,34.42,pfam00557,KO:K01265,43.1,EC:3.4.11.18
WOR52_10038019,WOR1_52_54_42140,#N/A,51.6459,7139,WOR52_100380196,WOR52_10038019.20,3754,4563,809,650872807,650716053,38.9,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. SWAN-1,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,41.2,pfam00205,KO:K01652,38.9,EC:2.2.1.6
WOR52_10028284,WOR1_52_54_27096,#N/A,61.1791,5801,WOR52_100282847,WOR52_10028284.23,4784,5800,1016,650872807,650716053,41.3,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. SWAN-1,"Thiamine pyrophosphate enzyme, C-terminal TPP binding domain",pfam02775,COG0028,44.18,pfam00205,KO:K01652,41.3,EC:2.2.1.6
WOR52_10003145,WOR1_52_54_178,#N/A,35.4326,53781,WOR52_1000314510,WOR52_10003145.35,12416,13573,1157,650871893,650716053,41.8,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;sp.;Methanobacterium sp. SWAN-1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,42.56,pfam00155,KO:K00812,41.8,EC:2.6.1.1
WOR52_10003187,WOR1_52_54_227,#N/A,40.803,89964,WOR52_10003187119,WOR52_10003187.372,87989,89041,1052,644143210,643886144,32.3,Archaea;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;smithii;Methanobrevibacter smithii DSM 2375,Peptidase family M50,pfam02163,COG0265,26.97,pfam07895,,,
