IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
WOR8_10027312,WOR_8-12_27118,SG8-20,71.1762,5322,WOR8_100273122,WOR8_10027312.5,269,1453,1184,638169667,638154507,49,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;kandleri;Methanopyrus kandleri AV19,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,47.86,pfam00202,KO:K00821,49,EC:2.6.1.11
WOR8_10009507,WOR_8-12_20271,SG8-22,45.0897,13105,WOR8_100095076,WOR8_10009507.18,4765,6108,1343,638168283,638154507,41.9,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;kandleri;Methanopyrus kandleri AV19,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,42.38,pfam00202,KO:K01845,41.9,EC:5.4.3.8
WOR8_10003223,WOR_8-12_3222,SG8-23-1,48.7525,15952,WOR8_100032235,WOR8_10003223.14,3395,4735,1340,638168283,638154507,41.4,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;kandleri;Methanopyrus kandleri AV19,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,39.5,pfam00202,KO:K01845,41.4,EC:5.4.3.8
WOR8_10030436,WOR_8-12_30299,SG8-23-1,49.246,6366,WOR8_100304364,WOR8_10030436.12,2388,3728,1340,638168283,638154507,41,Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;Methanopyrus;kandleri;Methanopyrus kandleri AV19,Glutamate-1-semialdehyde aminotransferase,COG0001,COG0001,39.64,pfam00202,KO:K01845,41,EC:5.4.3.8
WOR8_10011689,WOR_8-12_10374,0,46.2602,8824,WOR8_1001168913,WOR8_10011689.37,8052,8822,770,2501416432,2501025505,44.1,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482",Aminotransferase class I and II,pfam00155,COG1167,41.96,pfam00155,KO:K05825,44.5,EC:2.6.1.-
WOR8_10009891,WOR_8-12_53603,AD8-2,50.5451,10456,WOR8_100098913,WOR8_10009891.9,2140,3024,884,2501416432,2501025505,42.2,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482",Aminotransferase class I and II,pfam00155,COG1167,39.32,pfam00155,KO:K05825,43.5,EC:2.6.1.-
WOR8_10009233,WOR_8-12_15464,SG8-10,51.967,11159,WOR8_100092337,WOR8_10009233.20,4780,5946,1166,2501416449,2501025505,42,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,44.92,pfam00155,KO:K00812,39.7,EC:2.6.1.1
WOR8_10005720,WOR_8-12_5719,SG8-18,49.1428,11957,WOR8_100057207,WOR8_10005720.20,5479,11280,5801,2501415387,2501025505,26.6,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482",Peptidase family C25,pfam01364,COG1572,29.58,pfam07705,,,
WOR8_10002541,WOR_8-12_2540,SG8-21,31.1413,17989,WOR8_100025414,WOR8_10002541.12,2926,3936,1010,2501415002,2501025505,49.2,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482",Methionine aminopeptidase,COG0024,COG0024,29.97,pfam00557,KO:K01265,47.2,EC:3.4.11.18
WOR8_10032548,WOR_8-12_49210,SG8-32,48.4308,8125,WOR8_100325484,WOR8_10032548.13,2831,4648,1817,2501414540,2501025505,49.8,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482","Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,42.29,pfam00037,KO:K00179,43.1,EC:1.2.7.8
WOR8_10014997,WOR_8-12_14186,SG8-32,45.9071,7513,WOR8_100149971,WOR8_10014997.1,2,223,221,2501414540,2501025505,59.2,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482","Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.59,pfam01855,KO:K00179,55.3,EC:1.2.7.8
WOR8_10024014,WOR_8-12_23743,SG8-32,45.246,5711,WOR8_100240141,WOR8_10024014.1,2,1753,1751,2501414540,2501025505,53.4,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Palaeococcus;ferrophilus;Palaeococcus ferrophilus DMJ, DSM 13482","Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,42.02,pfam02775,KO:K00179,43.1,EC:1.2.7.8
WOR8_10000194,WOR_8-12_193,SG8-27,44.1847,74003,WOR8_1000019456,WOR8_10000194.176,57668,58282,614,2517227799,2517093039,45.7,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.61,pfam01558,KO:K00180,45.7,EC:1.2.7.8
WOR8_10004452,WOR_8-12_4451,SG8-32,47.3769,13610,WOR8_100044529,WOR8_10004452.28,8385,9458,1073,2517229443,2517093039,39.5,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;furiosus;Pyrococcus furiosus COM1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,35.04,pfam00155,KO:K00812,39.5,EC:2.6.1.1
WOR8_10001547,WOR_8-12_1546,0,45.5461,23227,WOR8_1000154713,WOR8_10001547.35,11260,12597,1337,638187081,638154516,38.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;horikoshii;Pyrococcus horikoshii OT3,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,40.6,pfam00202,KO:K00823,38.8,EC:2.6.1.19
WOR8_10024616,WOR_8-12_24362,SG8-29,59.506,5628,WOR8_100246164,WOR8_10024616.13,2206,3288,1082,650942231,650716080,38.3,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;yayanosii;Pyrococcus yayanosii CH1,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,35.07,pfam00155,KO:K00812,38.3,EC:2.6.1.1
WOR8_10032617,WOR_8-12_50141,SG8-29,57.6436,5135,WOR8_100326172,WOR8_10032617.5,1705,3705,2000,650942657,650716080,41.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Pyrococcus;yayanosii;Pyrococcus yayanosii CH1,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,42.02,pfam13746,KO:K00179,41.2,EC:1.2.7.8
WOR8_10001435,WOR_8-12_1434,SG8-27-1,42.249,24197,WOR8_1000143511,WOR8_10001435.38,11404,12018,614,649802133,649633103,43.8,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,30.15,pfam01558,KO:K00180,43.8,EC:1.2.7.8
WOR8_10012755,WOR_8-12_11649,SG8-29,61.2934,8319,WOR8_100127552,WOR8_10012755.5,927,2822,1895,649802134,649633103,44,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836","Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.15,pfam14697,KO:K00179,44,EC:1.2.7.8
WOR8_10026113,WOR_8-12_25898,SG8-32,40.2569,5450,WOR8_100261133,WOR8_10026113.9,1831,2904,1073,649801230,649633103,39.8,"Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;barophilus;Thermococcus barophilus MP, DSM 11836",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,35.58,pfam00155,KO:K00812,39.8,EC:2.6.1.1
WOR8_10027460,WOR_8-12_27267,0,34.0369,5306,WOR8_100274602,WOR8_10027460.5,2039,2905,866,2514743092,2513237398,47.9,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis;Thermococcus litoralis DSM 5473,Methionine aminopeptidase,COG0024,COG0024,30.33,pfam00557,KO:K01265,46.9,EC:3.4.11.18
WOR8_10019964,WOR_8-12_19514,SG8-27,47.2913,6350,WOR8_100199646,WOR8_10019964.18,5541,6350,809,2514742138,2513237398,41.4,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis;Thermococcus litoralis DSM 5473,domain,pfam01855,COG0674,30.28,pfam02780,KO:K00169,40.3,EC:1.2.7.1
WOR8_10003823,WOR_8-12_3822,SG8-27,48.2933,26513,WOR8_100038233,WOR8_10003823.9,1285,2214,929,2514743092,2513237398,41.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis;Thermococcus litoralis DSM 5473,Methionine aminopeptidase,COG0024,COG0024,48.15,pfam00557,KO:K01265,41.7,EC:3.4.11.18
WOR8_10003516,WOR_8-12_3515,SG8-27-1,45.7358,15290,WOR8_1000351613,WOR8_10003516.41,10657,11589,932,2514743092,2513237398,42.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis;Thermococcus litoralis DSM 5473,Methionine aminopeptidase,COG0024,COG0024,29.68,pfam00557,KO:K01265,42.4,EC:3.4.11.18
WOR8_10021979,WOR_8-12_21623,SG8-3,46.2102,6003,WOR8_1002197912,WOR8_10021979.37,5734,6003,269,2514744106,2513237398,56.5,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis;Thermococcus litoralis DSM 5473,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,40.7,pfam01855,KO:K00179,46.7,EC:1.2.7.8
WOR8_10032548,WOR_8-12_49210,SG8-32,48.4308,8125,WOR8_100325483,WOR8_10032548.9,2193,2834,641,2514744107,2513237398,50.8,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis;Thermococcus litoralis DSM 5473,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,32.84,pfam01558,KO:K00180,41.3,EC:1.2.7.8
WOR8_10024014,WOR_8-12_23743,SG8-32,45.246,5711,WOR8_100240142,WOR8_10024014.5,1750,2391,641,2514744107,2513237398,48.2,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;litoralis;Thermococcus litoralis DSM 5473,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,33.83,pfam01558,KO:K00180,42.2,EC:1.2.7.8
WOR8_10012755,WOR_8-12_11649,SG8-29,61.2934,8319,WOR8_100127553,WOR8_10012755.9,2791,3432,641,643421862,643348580,43.1,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;onnurineus;Thermococcus onnurineus NA1,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,31.16,pfam01558,KO:K00180,43.1,EC:1.2.7.8
WOR8_10024648,WOR_8-12_24394,SG8-27-1,47.2084,5624,WOR8_100246485,WOR8_10024648.13,3593,5416,1823,2510078864,2510065005,48.1,Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;sp.;Thermococcus sp. PK,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,44.33,pfam00310,KO:K00820,46.7,EC:2.6.1.16
WOR8_10000194,WOR_8-12_193,SG8-27,44.1847,74003,WOR8_1000019455,WOR8_10000194.172,55775,57667,1892,647586909,647533100,48.4,Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Aciduloprofundaceae;Aciduliprofundum;boonei;Aciduliprofundum boonei T469,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,46.37,pfam00037,KO:K00179,48.4,EC:1.2.7.8
WOR8_10002389,WOR_8-12_2388,SG8-27,43.0525,18575,WOR8_1000238921,WOR8_10002389.65,15684,17576,1892,647586909,647533100,46.7,Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Aciduloprofundaceae;Aciduliprofundum;boonei;Aciduliprofundum boonei T469,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,46.43,pfam00037,KO:K00179,47.2,EC:1.2.7.8
WOR8_10001876,WOR_8-12_1875,SG8-5,57.7356,21039,WOR8_1000187617,WOR8_10001876.61,20316,21038,722,647587250,647533100,46.8,Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Aciduloprofundaceae;Aciduliprofundum;boonei;Aciduliprofundum boonei T469,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,43.62,pfam00155,KO:K00812,46.4,EC:2.6.1.1
WOR8_10015025,WOR_8-12_14215,SG8-27-1,45.2898,7505,WOR8_100150251,WOR8_10015025.1,1,558,557,638180229,638154521,45.3,Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;Thermoplasmataceae;Thermoplasma;acidophilum;Thermoplasma acidophilum DSM 1728,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,42.7,pfam00202,KO:K00823,45.3,EC:2.6.1.19
WOR8_10003861,WOR_8-12_3860,0,57.3288,14600,WOR8_100038612,WOR8_10003861.5,1309,5103,3794,646648196,646564501,28.4,Archaea;Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;Aciduliprofundum;boonei;Aciduliprofundum boonei T469,Clostripain family,pfam03415,,,pfam14627,,,
WOR8_10020977,WOR_8-12_20570,0,32.5498,6169,WOR8_100209772,WOR8_10020977.5,1505,3442,1937,646649290,646564501,22.2,Archaea;Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;Aciduliprofundum;boonei;Aciduliprofundum boonei T469,Peptidase family C25,pfam01364,,,pfam08126,,,
WOR8_10001435,WOR_8-12_1434,SG8-27-1,42.249,24197,WOR8_1000143510,WOR8_10001435.34,9510,11402,1892,646648349,646564501,46.9,Archaea;Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;Aciduliprofundum;boonei;Aciduliprofundum boonei T469,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,45.17,pfam00037,KO:K00179,46.9,EC:1.2.7.8
WOR8_10008599,WOR_8-12_10329,SG8-2,42.9763,15348,WOR8_1000859916,WOR8_10008599.51,13629,14162,533,2509054555,2508501109,36.9,Archaea;Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;Aciduliprofundum;sp.;Aciduliprofundum sp. MAR08-339,"Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit",COG1014,COG1014,28.21,pfam01558,KO:K00180,36.9,EC:1.2.7.8
WOR8_10012783,WOR_8-12_11678,SG8-5,57.2064,8312,WOR8_100127831,WOR8_10012783.1,2,1603,1601,2509054556,2508501109,55,Archaea;Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;Aciduliprofundum;sp.;Aciduliprofundum sp. MAR08-339,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,46.06,pfam01855,KO:K00179,55,EC:1.2.7.8
WOR8_10011262,WOR_8-12_9853,SG8-51-3,50.6681,9055,WOR8_100112623,WOR8_10011262.9,1064,2959,1895,2509054556,2508501109,41.1,Archaea;Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;unclassified Euryarchaeota;Aciduliprofundum;sp.;Aciduliprofundum sp. MAR08-339,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,38.06,pfam12837,KO:K00179,41.1,EC:1.2.7.8
WOR8_10008718,WOR_8-12_10994,AD8-3,52.4964,13860,WOR8_1000871818,WOR8_10008718.54,13054,13548,494,641613155,641522611,38.8,Archaea;Korarchaeota;unclassified Korarchaeota;unclassified Korarchaeota;unclassified Korarchaeota;Candidatus Korarchaeum;cryptofilum;Candidatus Korarchaeum cryptofilum OPF8,"Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits",COG4231,COG4231,41.61,pfam02775,KO:K00179,38.8,EC:1.2.7.8
WOR8_10000891,WOR_8-12_890,0,32.4226,30744,WOR8_1000089138,WOR8_10000891.129,24424,25050,626,638180025,638154511,27.2,Archaea;Nanoarchaeota;unclassified Nanoarchaeota;unclassified Nanoarchaeota;unclassified Nanoarchaeota;Nanoarchaeum;equitans;Nanoarchaeum equitans Kin4-M,Peptidase S24-like,pfam00717,COG3842,16.53,pfam00717,,,
WOR8_10008599,WOR_8-12_10329,SG8-2,42.9763,15348,WOR8_100085991,WOR8_10008599.1,2,796,794,2518890892,2518645576,39,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus;sp.;Candidatus Nitrosopumilus sp. AR2,Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,36.4,pfam00155,KO:K00812,39,EC:2.6.1.1
WOR8_10009314,WOR_8-12_16518,0,49.2492,18313,WOR8_100093141,WOR8_10009314.1,2,388,386,2516647850,2516493036,41.7,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;Nitrosopumilales;Nitrosopumilaceae;Marine achaeal;group 1;Marine archaeal group 1 BG20 (Nitrosoarchaeum limnia BG20),Peptidase family M1,pfam01433,,,pfam01433,KO:K13722,40.9,EC:3.4.11.-
WOR8_10000857,WOR_8-12_856,SG8-27,41.6157,31416,WOR8_100008578,WOR8_10000857.25,6232,8055,1823,2504718689,2504643023,46.6,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Candidatus Caldiarchaeum;subterraneum;Candidatus Caldiarchaeum subterraneum,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,43.51,pfam00310,KO:K00820,47.4,EC:2.6.1.16
WOR8_10001435,WOR_8-12_1434,SG8-27-1,42.249,24197,WOR8_100014352,WOR8_10001435.4,454,2277,1823,2504718689,2504643023,47.5,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Candidatus Caldiarchaeum;subterraneum;Candidatus Caldiarchaeum subterraneum,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,44.17,pfam00310,KO:K00820,47.9,EC:2.6.1.16
WOR8_10025718,WOR_8-12_25495,SG8-29,54.2043,7647,WOR8_100257185,WOR8_10025718.15,3226,5049,1823,2504718689,2504643023,55.3,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Candidatus Caldiarchaeum;subterraneum;Candidatus Caldiarchaeum subterraneum,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,46.31,pfam00310,KO:K00820,49.3,EC:2.6.1.16
WOR8_10019498,WOR_8-12_19021,SG8-29,54.9254,6436,WOR8_100194981,WOR8_10019498.1,1,954,953,2504718293,2504643023,56.2,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Candidatus Caldiarchaeum;subterraneum;Candidatus Caldiarchaeum subterraneum,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,53.31,pfam00202,KO:K07250,53,EC:2.6.1.19
WOR8_10021289,WOR_8-12_20896,SG8-29,53.9794,6119,WOR8_100212894,WOR8_10021289.12,3026,4366,1340,2504718293,2504643023,52.4,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Candidatus Caldiarchaeum;subterraneum;Candidatus Caldiarchaeum subterraneum,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.91,pfam00202,KO:K07250,48.9,EC:2.6.1.19
WOR8_10025312,WOR_8-12_25083,SG8-29,55.7876,5745,WOR8_100253125,WOR8_10025312.15,3310,5133,1823,2504718689,2504643023,55.3,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Candidatus Caldiarchaeum;subterraneum;Candidatus Caldiarchaeum subterraneum,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,45.65,pfam00310,KO:K00820,50.5,EC:2.6.1.16
WOR8_10007010,WOR_8-12_7009,SG8-32,44.3329,10755,WOR8_1000701010,WOR8_10007010.35,5595,7424,1829,2504718689,2504643023,54.8,Archaea;Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;unclassified Thaumarchaeota;Candidatus Caldiarchaeum;subterraneum;Candidatus Caldiarchaeum subterraneum,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,46.08,pfam12718,KO:K00820,48.5,EC:2.6.1.16
WOR8_10007971,WOR_8-12_7970,SG8-29,53.9727,12523,WOR8_1000797116,WOR8_10007971.51,11236,12270,1034,2504813695,2504756013,35.5,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),Peptidase S24-like,pfam00717,COG0681,25.26,pfam00487,,,
WOR8_10012230,WOR_8-12_11034,SG8-29,59.1217,8562,WOR8_100122301,WOR8_10012230.1,3,1010,1007,2504813567,2504756013,55.3,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,53.59,pfam00202,KO:K00823,56.2,EC:2.6.1.19
WOR8_10021190,WOR_8-12_20795,0,47.4165,6135,WOR8_100211901,WOR8_10021190.1,1,1398,1397,2522227279,2522125054,53,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,49.68,pfam01380,KO:K00820,54.6,EC:2.6.1.16
WOR8_10019600,WOR_8-12_19129,SG8-27,47.1239,6415,WOR8_100196003,WOR8_10019600.9,994,2340,1346,2522227046,2522125054,39.5,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,39.3,pfam00202,KO:K00823,38.6,EC:2.6.1.19
WOR8_10031217,WOR_8-12_34983,SG8-40,63.9564,6334,WOR8_100312177,WOR8_10031217.24,5257,6333,1076,2522227150,2522125054,27.2,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,Bacterial pre-peptidase C-terminal domain,pfam04151,,,pfam04151,,,
WOR8_10017949,WOR_8-12_17387,SG8-9,49.9926,6741,WOR8_100179492,WOR8_10017949.5,1491,3344,1853,2522227279,2522125054,58.4,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,51.78,pfam00310,KO:K00820,59,EC:2.6.1.16
WOR8_10001908,WOR_8-12_1907,AD8-6,48.9949,20843,WOR8_100019089,WOR8_10001908.29,13206,13697,491,2504100166,2503982037,32,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;mallensis;Granulicella mallensis MP5ACTX8,Peptidase S24-like,pfam00717,COG0681,25.49,pfam00717,,,
WOR8_10012400,WOR_8-12_11231,SG8-2,46.1521,8979,WOR8_1001240011,WOR8_10012400.33,6095,6877,782,2520518174,2519899651,51,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unclassified Acidobacteriaceae;unclassified Acidobacteriaceae;Acidobacteriaceae bacterium KBS 83,Methionine aminopeptidase,COG0024,COG0024,44.06,pfam00557,KO:K01265,49,EC:3.4.11.18
WOR8_10007925,WOR_8-12_7924,0,42.6311,10110,WOR8_100079256,WOR8_10007925.21,9428,10108,680,2523450057,2523231062,63.7,Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;fermentans;Geothrix fermentans DSM 14018,domain,pfam01855,COG0674,25,pfam02780,KO:K00186,53.3,EC:1.2.7.7
WOR8_10013021,WOR_8-12_11955,SG8-20,71.3776,8696,WOR8_100130215,WOR8_10013021.16,3656,4816,1160,2523449183,2523231062,45.4,Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;fermentans;Geothrix fermentans DSM 14018,Ornithine/acetylornithine aminotransferase,COG4992,COG4992,40.41,pfam00202,KO:K00818,40.9,EC:2.6.1.11
